,Keyword,Chi-Square,P-Value,Association,OddsRatio
12865,stenosis a,3.1371233484319676,0.07652867367374172,Not Significant,1.6624060150375939
12866,with no other,0.0,1.0,Not Significant,inf
12867,severe bilateral lateral,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12868,candidate for,0.0,1.0,Not Significant,1.079136690647482
12869,she attended,0.23403653161881685,0.6285468203166699,Not Significant,inf
12870,foot and medial,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12871,few injections,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12872,injections if he,0.0,1.0,Not Significant,inf
12873,prior episodes of,0.0,1.0,Not Significant,inf
12874,includes diabetes mellitus,0.0,1.0,Not Significant,inf
12875,stands 5 feet,0.2923199051557688,0.5887377016920815,Not Significant,2.927536231884058
12876,is unremarkable other,0.7139097561145417,0.3981489151668771,Not Significant,3.6861313868613137
12877,if he uses,0.0,1.0,Not Significant,inf
12878,anterolisthesis l4 on,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12879,tone of,0.0,1.0,Not Significant,inf
12880,describes the leg,0.23403653161881685,0.6285468203166699,Not Significant,inf
12881,tolerances are,0.0,1.0,Not Significant,inf
12882,performed july 14,0.0,1.0,Not Significant,0.7163120567375887
12883,quick presents,0.0,1.0,Not Significant,inf
12884,able to tolerate,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12885,referred into the,0.0,1.0,Not Significant,0.7142857142857143
12886,years ago she,0.0,1.0,Not Significant,inf
12887,and does not,0.10983015658274958,0.7403375829953007,Not Significant,1.8248175182481752
12888,bundle branch,0.0,1.0,Not Significant,inf
12889,weeks after,0.0,1.0,Not Significant,inf
12890,only been,0.0,1.0,Not Significant,0.7163120567375887
12891,provides some relief,0.0,1.0,Not Significant,inf
12892,it was,0.7888576816579786,0.37444576110523364,Not Significant,inf
12893,be some subtle,0.0,1.0,Not Significant,inf
12894,says that she,0.7556007346167581,0.3847087776782062,Not Significant,2.5925925925925926
12895,tramadol may,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12896,relates to,0.23403653161881685,0.6285468203166699,Not Significant,inf
12897,weighs 125,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12898,the left side,0.23403653161881685,0.6285468203166699,Not Significant,inf
12899,that further,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12900,left triceps was,0.0,1.0,Not Significant,inf
12901,spine is required,0.0,1.0,Not Significant,inf
12902,time she was,0.23403653161881685,0.6285468203166699,Not Significant,inf
12903,i think it,0.0,1.0,Not Significant,1.4428571428571428
12904,and needles in,0.0,1.0,Not Significant,inf
12905,2 weeks for,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12906,improved her,0.0,1.0,Not Significant,inf
12907,recent mri of,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12908,also recommend that,0.08388136974151478,0.7721048177986278,Not Significant,0.3546099290780142
12909,was insidious in,0.7888576816579786,0.37444576110523364,Not Significant,inf
12910,he consider,0.0,1.0,Not Significant,0.7163120567375887
12911,down to only,0.0,1.0,Not Significant,inf
12912,to 10,0.10483178665310691,0.7461065886546258,Not Significant,0.8086008479709267
12913,standing and he,0.0,1.0,Not Significant,inf
12914,imaging to date,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12915,children and,0.0,1.0,Not Significant,inf
12916,sided burning in,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12917,to be declining,0.0,1.0,Not Significant,inf
12918,limits bilaterally,0.0,1.0,Not Significant,inf
12919,has tried smith,0.0,1.0,Not Significant,inf
12920,activities of daily,0.0,1.0,Not Significant,1.079136690647482
12921,her chiropractor,0.0,1.0,Not Significant,0.7163120567375887
12922,with supine,0.9134525187097302,0.33920002043905473,Not Significant,0.0
12923,lateral leg and,0.08388136974151478,0.7721048177986278,Not Significant,0.3546099290780142
12924,joint irritation,0.0,1.0,Not Significant,0.7163120567375887
12925,predominantly buttock and,0.0,1.0,Not Significant,inf
12926,this only,0.0,1.0,Not Significant,inf
12927,of a large,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12928,type pain,0.0,1.0,Not Significant,inf
12929,referred to a,0.9134525187097302,0.33920002043905473,Not Significant,0.0
12930,not improved with,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12931,be right,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12932,feel that further,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12933,relates some,0.0,1.0,Not Significant,inf
12934,responded to chiropractic,0.9134525187097302,0.33920002043905473,Not Significant,0.0
12935,identified disc herniation,0.0,1.0,Not Significant,inf
12936,and as noted,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12937,about medication,0.0,1.0,Not Significant,1.4428571428571428
12938,zone between the,0.0,1.0,Not Significant,inf
12939,into the calf,0.0,1.0,Not Significant,1.4428571428571428
12940,performed november 14,0.0,1.0,Not Significant,inf
12941,at she could,0.23403653161881685,0.6285468203166699,Not Significant,inf
12942,query whether,0.7095737435580582,0.3995853550226799,Not Significant,0.418705035971223
12943,with his left,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12944,was greeted in,0.0,1.0,Not Significant,0.7142857142857143
12945,be normal and,0.0,1.0,Not Significant,inf
12946,and navigating stairs,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12947,health april 29,0.0,1.0,Not Significant,inf
12948,had a flare,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12949,performed january 25,0.0,1.0,Not Significant,inf
12950,a recumbent,0.0,1.0,Not Significant,inf
12951,the hips proper,0.0,1.0,Not Significant,inf
12952,neck pain,0.08388136974151478,0.7721048177986278,Not Significant,0.3546099290780142
12953,a stable,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12954,responded to conservative,0.23403653161881685,0.6285468203166699,Not Significant,inf
12955,and symptoms to,0.0,1.0,Not Significant,inf
12956,not provide significant,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12957,the results of,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12958,to the degroote,0.0,1.0,Not Significant,inf
12959,have injections,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12960,therapies and chiropractic,0.0,1.0,Not Significant,inf
12961,the process and,0.0,1.0,Not Significant,inf
12962,stabbing sensation,0.0,1.0,Not Significant,0.7163120567375887
12963,consultation on july,0.0,1.0,Not Significant,0.7163120567375887
12964,having experienced any,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12965,her mri i,0.0,1.0,Not Significant,inf
12966,occasions with,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12967,is no sign,0.0386938853924914,0.8440563514271322,Not Significant,1.312781954887218
12968,primary symptoms of,0.0,1.0,Not Significant,inf
12969,a driver,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12970,hip with some,0.0,1.0,Not Significant,inf
12971,75 mg bid,0.0,1.0,Not Significant,1.4428571428571428
12972,reveals cardinal findings,3.4905976709932793,0.06171829888367921,Not Significant,0.0
12973,him some,0.1409721764832986,0.7073164438110074,Not Significant,0.4714285714285714
12974,a left convex,0.0,1.0,Not Significant,0.7163120567375887
12975,his legs with,0.0,1.0,Not Significant,inf
12976,metal business and,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12977,grade 1 spondylolisthesis,0.0,1.0,Not Significant,inf
12978,about 10,0.0,1.0,Not Significant,0.7142857142857143
12979,steroid injection,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12980,his ongoing functional,0.0,1.0,Not Significant,0.7163120567375887
12981,travel as distal,0.9134525187097302,0.33920002043905473,Not Significant,0.0
12982,standing or walking,0.0,1.0,Not Significant,inf
12983,and posterior left,0.0,1.0,Not Significant,inf
12984,dominance to,0.1409721764832986,0.7073164438110074,Not Significant,0.4714285714285714
12985,the requisition,0.0,1.0,Not Significant,inf
12986,pain which can,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12987,smith could consider,0.0,1.0,Not Significant,0.7163120567375887
12988,reports having,0.0,1.0,Not Significant,0.8941605839416058
12989,while in,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12990,to continue,0.003313440513437365,0.9540971269617227,Not Significant,0.9332260659694288
12991,flexor halluces a,0.0,1.0,Not Significant,inf
12992,preparation of that,0.0,1.0,Not Significant,inf
12993,obtain a surgical,0.0,1.0,Not Significant,inf
12994,leg motor,0.0,1.0,Not Significant,inf
12995,be compromising the,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12996,tried smith,0.23403653161881685,0.6285468203166699,Not Significant,inf
12997,consultation on may,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12998,165 lbs,0.027730329365850532,0.8677443925184667,Not Significant,0.0
12999,including limited walking,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13000,and shooting pain,0.0,1.0,Not Significant,inf
13001,trial a course,0.0,1.0,Not Significant,inf
13002,is otherwise healthy,0.0,1.0,Not Significant,0.7163120567375887
13003,ache through,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13004,persisting leg pain,0.0,1.0,Not Significant,inf
13005,for a essential,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13006,right worse than,0.0,1.0,Not Significant,inf
13007,sensation over the,0.9134525187097302,0.33920002043905473,Not Significant,0.0
13008,have not been,0.7160326337107611,0.39744836874090006,Not Significant,0.23404255319148937
13009,tension with supine,0.9134525187097302,0.33920002043905473,Not Significant,0.0
13010,during the,0.0,1.0,Not Significant,inf
13011,consultation will,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13012,in fact be,0.23403653161881685,0.6285468203166699,Not Significant,inf
13013,reveal neurogenic,0.0,1.0,Not Significant,inf
13014,scoliosis and,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13015,intramuscular in,4.71881655175167e-05,0.9945190834096732,Not Significant,1.4492753623188406
13016,right ehl and,0.0,1.0,Not Significant,1.079136690647482
13017,had chronic lower,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13018,and thyroid,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13019,we discussed acupuncture,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13020,affect on,0.2923199051557688,0.5887377016920815,Not Significant,2.927536231884058
13021,since i saw,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13022,was performed that,0.0,1.0,Not Significant,inf
13023,a tibial,0.0,1.0,Not Significant,inf
13024,claudication an,0.25806906520474543,0.6114498469605114,Not Significant,0.5623188405797102
13025,at an,0.2923199051557688,0.5887377016920815,Not Significant,2.927536231884058
13026,significant spinal canal,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13027,joint with,0.0,1.0,Not Significant,inf
13028,responses are downgoing,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13029,is diminished in,0.10983015658274958,0.7403375829953007,Not Significant,1.8248175182481752
13030,to work,0.0,1.0,Not Significant,0.9523809523809523
13031,sitting provides relief,0.0,1.0,Not Significant,inf
13032,prior history,0.08388136974151478,0.7721048177986278,Not Significant,0.3546099290780142
13033,chronic lower back,2.875888357247098,0.08991534432723201,Not Significant,4.198473282442748
13034,significantly antalgic,0.0,1.0,Not Significant,inf
13035,manual spinal,0.0,1.0,Not Significant,inf
13036,of right foot,3.4905976709932793,0.06171829888367921,Not Significant,0.0
13037,agree with this,0.0,1.0,Not Significant,inf
13038,groin and,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13039,tylenol 3 1,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13040,toradol and,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13041,history reveals diabetes,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13042,discectomy at,0.23403653161881685,0.6285468203166699,Not Significant,inf
13043,beats of clonus,0.23403653161881685,0.6285468203166699,Not Significant,inf
13044,for left fhl,0.0,1.0,Not Significant,inf
13045,tolerances are less,0.0,1.0,Not Significant,inf
13046,emg study,0.0,1.0,Not Significant,0.7142857142857143
13047,3 per day,0.0,1.0,Not Significant,inf
13048,complex at,0.0,1.0,Not Significant,inf
13049,diagnosis on,0.0,1.0,Not Significant,inf
13050,her difficulties,0.0,1.0,Not Significant,1.4428571428571428
13051,symmetrical and sensation,0.0,1.0,Not Significant,1.4428571428571428
13052,may offer,0.08388136974151478,0.7721048177986278,Not Significant,0.3546099290780142
13053,he is recovering,0.0,1.0,Not Significant,inf
13054,symptoms of neurogenic,0.0,1.0,Not Significant,1.079136690647482
13055,feet with erythema,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13056,has had both,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13057,a vasectomy,0.0,1.0,Not Significant,inf
13058,examination revealed,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13059,thigh pain,0.1658295360397683,0.6838451443067792,Not Significant,1.3676633444075303
13060,the duration,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13061,multilevel spinal canal,0.0,1.0,Not Significant,inf
13062,ganglion and,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13063,quicker alternative,0.0,1.0,Not Significant,inf
13064,exercise due to,0.0,1.0,Not Significant,inf
13065,had the,0.23403653161881685,0.6285468203166699,Not Significant,inf
13066,are with,0.0,1.0,Not Significant,1.0333046224519093
13067,2022 which reveals,2.153327962786619,0.14226123442610056,Not Significant,0.0
13068,nothing to,0.0,1.0,Not Significant,inf
13069,with severe left,0.0,1.0,Not Significant,inf
13070,l3 nerve,0.7888576816579786,0.37444576110523364,Not Significant,inf
13071,five minutes,0.0,1.0,Not Significant,1.4428571428571428
13072,in her heel,0.0,1.0,Not Significant,inf
13073,been requisitioned and,0.7888576816579786,0.37444576110523364,Not Significant,inf
13074,and disabling leg,0.0,1.0,Not Significant,inf
13075,and weighs 153,0.0,1.0,Not Significant,inf
13076,are commensurate,1.3609717806500932,0.24336913452362918,Not Significant,0.6323185011709602
13077,is progression of,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13078,difficulty managing,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13079,began insidiously about,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13080,respond to a,0.08388136974151478,0.7721048177986278,Not Significant,0.3546099290780142
13081,at smith,0.0,1.0,Not Significant,inf
13082,a degree,0.0,1.0,Not Significant,inf
13083,could not perform,0.25882151993845565,0.6109309446713078,Not Significant,1.476923076923077
13084,is usually able,0.027730329365850532,0.8677443925184667,Not Significant,0.0
13085,has very limited,0.030954846727423407,0.8603411623475206,Not Significant,2.179856115107914
