,Keyword,Chi-Square,P-Value,Association
23027,the constellation of,0.027730329365850532,0.8677443925184667,Not Significant
23028,has standing,0.7888576816579786,0.37444576110523364,Not Significant
23029,claudication at,0.0,1.0,Not Significant
23030,copd he does,0.0,1.0,Not Significant
23031,diminished at,0.027730329365850532,0.8677443925184667,Not Significant
23032,sluggishness of the,0.0,1.0,Not Significant
23033,on blood thinners,0.0,1.0,Not Significant
23034,travelled to,0.0,1.0,Not Significant
23035,tramadol may proffer,0.027730329365850532,0.8677443925184667,Not Significant
23036,advanced facet joint,0.0,1.0,Not Significant
23037,and thigh,0.0,1.0,Not Significant
23038,or manipulatively trained,0.0,1.0,Not Significant
23039,canal and severe,0.7888576816579786,0.37444576110523364,Not Significant
23040,a back,0.9134525187097302,0.3392000204390548,Not Significant
23041,helpful the,0.0,1.0,Not Significant
23042,bladder voiding and,0.0,1.0,Not Significant
23043,raising is provocative,0.0,1.0,Not Significant
23044,sluggish right achilles,0.027730329365850532,0.8677443925184667,Not Significant
23045,years and left,0.0,1.0,Not Significant
23046,is improving,0.027730329365850532,0.8677443925184667,Not Significant
23047,an updated mri,0.47208727258935074,0.4920284895565634,Not Significant
23048,pain examination,0.0,1.0,Not Significant
23049,nerve contact left,0.0,1.0,Not Significant
23050,awaiting a,0.08388136974151478,0.7721048177986278,Not Significant
23051,and acute,0.027730329365850532,0.8677443925184667,Not Significant
23052,care and osteopathy,0.027730329365850532,0.8677443925184667,Not Significant
23053,guha neurosurgeon it,0.0,1.0,Not Significant
23054,buttock leg and,0.0,1.0,Not Significant
23055,improvement smith,0.0,1.0,Not Significant
23056,endomorphic she was,0.0,1.0,Not Significant
23057,gait she stands,0.0,1.0,Not Significant
23058,and neurogenic claudication,0.0,1.0,Not Significant
23059,wish to travel,0.027730329365850532,0.8677443925184667,Not Significant
23060,2022 which reveals,2.153327962786619,0.14226123442610045,Not Significant
23061,this may provide,0.0,1.0,Not Significant
23062,to smith smith,0.0,1.0,Not Significant
23063,i retrolisthesis,0.0,1.0,Not Significant
23064,3 weeks review,0.0,1.0,Not Significant
23065,if she continues,0.027730329365850532,0.8677443925184667,Not Significant
23066,her relief she,0.0,1.0,Not Significant
23067,the prognosis,0.0,1.0,Not Significant
23068,have plateaued,0.0,1.0,Not Significant
23069,smith with,0.030954846727423407,0.8603411623475206,Not Significant
23070,exercises on a,0.027730329365850532,0.8677443925184667,Not Significant
23071,about his,0.027730329365850532,0.8677443925184667,Not Significant
23072,ramipril and,0.0,1.0,Not Significant
23073,has occasional thigh,0.0,1.0,Not Significant
23074,endplates and,0.0,1.0,Not Significant
23075,spondylolisthesis given the,0.0,1.0,Not Significant
23076,pain left more,0.0,1.0,Not Significant
23077,testing xrays of,0.0,1.0,Not Significant
23078,deficit examination,0.0,1.0,Not Significant
23079,relief her walking,0.0,1.0,Not Significant
23080,will be of,0.027730329365850532,0.8677443925184667,Not Significant
23081,the tylenol 3,0.027730329365850532,0.8677443925184667,Not Significant
23082,surgery about,0.0,1.0,Not Significant
23083,to facet branch,0.0,1.0,Not Significant
23084,more on,0.0,1.0,Not Significant
23085,to her therapist,0.0,1.0,Not Significant
23086,remain the,0.2923199051557688,0.5887377016920815,Not Significant
23087,pain levels are,0.9134525187097302,0.3392000204390548,Not Significant
23088,tab bid and,0.0,1.0,Not Significant
23089,smith habitus to,0.0,1.0,Not Significant
23090,july 1,0.0,1.0,Not Significant
23091,lumbar extension muscle,0.0,1.0,Not Significant
23092,that surgery,0.027730329365850532,0.8677443925184667,Not Significant
23093,working full,0.027730329365850532,0.8677443925184667,Not Significant
23094,mg duloxetine 60,0.0,1.0,Not Significant
23095,statin his,0.0,1.0,Not Significant
23096,helps a little,0.0,1.0,Not Significant
23097,any supports,0.0386938853924914,0.8440563514271322,Not Significant
23098,therapy in moldova,0.0,1.0,Not Significant
23099,her coccyx,0.027730329365850532,0.8677443925184667,Not Significant
23100,down she has,0.0,1.0,Not Significant
23101,year has,0.0,1.0,Not Significant
23102,a band of,0.0,1.0,Not Significant
23103,23 he,0.0,1.0,Not Significant
23104,the marked degeneration,0.027730329365850532,0.8677443925184667,Not Significant
23105,laser therapy with,0.027730329365850532,0.8677443925184667,Not Significant
23106,an canal was,0.0,1.0,Not Significant
23107,to the study,0.0,1.0,Not Significant
23108,functioning as well,0.0,1.0,Not Significant
23109,2020 as,0.0,1.0,Not Significant
23110,past year she,0.0,1.0,Not Significant
23111,certain if any,0.027730329365850532,0.8677443925184667,Not Significant
23112,restful sleep she,0.0,1.0,Not Significant
23113,remains numbness smith,0.0,1.0,Not Significant
23114,not using,0.5046431304419767,0.47746704464825085,Not Significant
23115,slr hip ranges,0.0,1.0,Not Significant
23116,1 and,0.7665077158526824,0.3812995912891394,Not Significant
23117,of longstanding,0.027730329365850532,0.8677443925184667,Not Significant
23118,weight gain i,0.0,1.0,Not Significant
23119,trevaskis characterizes the,0.0,1.0,Not Significant
23120,and walking,2.8593759134626913,0.0908427373756256,Not Significant
23121,smith belt,0.0,1.0,Not Significant
23122,syndrome smith had,0.0,1.0,Not Significant
23123,on his functioning,0.08388136974151478,0.7721048177986278,Not Significant
23124,that if her,0.0,1.0,Not Significant
23125,old she can,0.0,1.0,Not Significant
23126,root tension a,0.0,1.0,Not Significant
23127,resulting in functional,0.027730329365850532,0.8677443925184667,Not Significant
23128,could not perform,0.25882151993845565,0.6109309446713078,Not Significant
23129,right leg symptoms,0.23403653161881685,0.6285468203166699,Not Significant
23130,arthropathy there is,0.0,1.0,Not Significant
23131,an l5,0.0,1.0,Not Significant
23132,next steps i,0.0,1.0,Not Significant
23133,and improving mobility,0.027730329365850532,0.8677443925184667,Not Significant
23134,eltroxin the physical,0.0,1.0,Not Significant
23135,mild osteoarthritis it,0.0,1.0,Not Significant
23136,fall there is,0.0,1.0,Not Significant
23137,measures as,0.0,1.0,Not Significant
23138,bunion on the,0.0,1.0,Not Significant
23139,she could,0.0,1.0,Not Significant
23140,him after,0.0,1.0,Not Significant
23141,a wheelchair there,0.0,1.0,Not Significant
23142,is affecting,0.0,1.0,Not Significant
23143,further inquiry,0.0,1.0,Not Significant
23144,with exercises weight,0.0,1.0,Not Significant
23145,irritation thank you,0.0,1.0,Not Significant
23146,remarkable for bilateral,0.027730329365850532,0.8677443925184667,Not Significant
23147,lumbar flexion she,0.0,1.0,Not Significant
23148,a good,0.027730329365850532,0.8677443925184667,Not Significant
23149,was that smith,0.0,1.0,Not Significant
23150,is working as,0.0,1.0,Not Significant
23151,continue to use,0.23403653161881685,0.6285468203166699,Not Significant
23152,has cramping in,0.0,1.0,Not Significant
23153,is perindopril for,0.027730329365850532,0.8677443925184667,Not Significant
23154,50 he has,0.0,1.0,Not Significant
23155,no motor weakness,0.0,1.0,Not Significant
23156,issues and reports,0.0,1.0,Not Significant
23157,prn her health,0.0,1.0,Not Significant
23158,can walker further,0.0,1.0,Not Significant
23159,pain and intermittent,0.027730329365850532,0.8677443925184667,Not Significant
23160,good she,0.0,1.0,Not Significant
23161,presents with symptoms,4.630455933629525,0.03140921591279219,Significant
23162,did say,0.0,1.0,Not Significant
23163,helping and she,0.0,1.0,Not Significant
23164,acupuncture massage and,0.0,1.0,Not Significant
23165,taking advil,0.0,1.0,Not Significant
23166,low back,0.027730329365850532,0.8677443925184667,Not Significant
23167,about 2 packs,0.027730329365850532,0.8677443925184667,Not Significant
23168,surgical consultation should,0.027730329365850532,0.8677443925184667,Not Significant
23169,was that vickers,0.0,1.0,Not Significant
23170,are in part,0.0,1.0,Not Significant
23171,sitting is,0.7888576816579786,0.37444576110523364,Not Significant
23172,prn he,0.0,1.0,Not Significant
23173,spine surgeon was,0.0,1.0,Not Significant
23174,april 22,0.0,1.0,Not Significant
23175,april 24,0.0,1.0,Not Significant
23176,blocks at,0.027730329365850532,0.8677443925184667,Not Significant
23177,history includes asthma,0.0,1.0,Not Significant
23178,2019 revealed,0.027730329365850532,0.8677443925184667,Not Significant
23179,offer her at,0.027730329365850532,0.8677443925184667,Not Significant
23180,to be active,0.23403653161881685,0.6285468203166699,Not Significant
23181,and given that,0.027730329365850532,0.8677443925184667,Not Significant
23182,constant numbness,0.027730329365850532,0.8677443925184667,Not Significant
23183,leg pain is,0.032625027502427045,0.8566627205208284,Not Significant
23184,guha concurrently i,0.0,1.0,Not Significant
23185,is bilateral with,0.0,1.0,Not Significant
23186,september 8,0.9134525187097302,0.3392000204390548,Not Significant
23187,that he already,0.0,1.0,Not Significant
23188,had injections which,0.0,1.0,Not Significant
23189,include gabapentin and,0.0,1.0,Not Significant
23190,substantive change,0.0,1.0,Not Significant
23191,functional difficulties i,0.0,1.0,Not Significant
23192,prognosis would be,0.0,1.0,Not Significant
23193,extremity weakness she,0.0,1.0,Not Significant
23194,stenosis this,0.0,1.0,Not Significant
23195,the absence of,0.9134525187097302,0.3392000204390548,Not Significant
23196,of resting tremor,0.0,1.0,Not Significant
23197,his spine surgeon,0.027730329365850532,0.8677443925184667,Not Significant
23198,referred her,2.1832852185577227,0.1395163734685352,Not Significant
23199,pain as well,0.0,1.0,Not Significant
23200,another mri,0.027730329365850532,0.8677443925184667,Not Significant
23201,essential hypertension but,0.0,1.0,Not Significant
23202,that updated,0.0,1.0,Not Significant
23203,radiculopathy which is,0.0,1.0,Not Significant
23204,given the compression,0.0,1.0,Not Significant
23205,further she is,0.0,1.0,Not Significant
23206,smith for medial,0.0,1.0,Not Significant
23207,directed exercises,3.402636581282047,0.06509229749355455,Not Significant
23208,past few years,0.027730329365850532,0.8677443925184667,Not Significant
23209,the findings again,0.0,1.0,Not Significant
23210,and weighs 87,0.9134525187097302,0.3392000204390548,Not Significant
23211,hip pathology pain,0.0,1.0,Not Significant
23212,symptoms despite more,0.027730329365850532,0.8677443925184667,Not Significant
23213,when she felt,0.027730329365850532,0.8677443925184667,Not Significant
23214,believe that he,0.027730329365850532,0.8677443925184667,Not Significant
23215,this and a,0.0,1.0,Not Significant
23216,reflex a lumbar,0.0,1.0,Not Significant
23217,3 2021,0.0,1.0,Not Significant
23218,to moderate oa,0.0,1.0,Not Significant
23219,but the results,0.027730329365850532,0.8677443925184667,Not Significant
23220,the feet straight,0.0,1.0,Not Significant
23221,no benefit from,0.027730329365850532,0.8677443925184667,Not Significant
23222,2017 reveals severe,0.0,1.0,Not Significant
23223,june 18,0.0,1.0,Not Significant
23224,june 2 the,0.0,1.0,Not Significant
23225,perhaps shorter wait,0.027730329365850532,0.8677443925184667,Not Significant
23226,on mri as,0.0,1.0,Not Significant
23227,deficit examination and,0.0,1.0,Not Significant
23228,feet in,0.0,1.0,Not Significant
23229,are structural,0.0,1.0,Not Significant
23230,clonus there,0.0,1.0,Not Significant
23231,spine extension,0.9152548995488472,0.33872397300727486,Not Significant
23232,mg bid tramacet,0.0,1.0,Not Significant
23233,paresthesia through,0.0,1.0,Not Significant
23234,ongoing disabling,0.027730329365850532,0.8677443925184667,Not Significant
23235,arythmia smith,0.0,1.0,Not Significant
23236,to smith that,0.0,1.0,Not Significant
23237,symptoms of a,0.4413845001682325,0.50645497199305,Not Significant
23238,a good surgical,0.027730329365850532,0.8677443925184667,Not Significant
23239,of his activities,0.027730329365850532,0.8677443925184667,Not Significant
23240,history yellow,0.0,1.0,Not Significant
23241,nerve root and,0.027730329365850532,0.8677443925184667,Not Significant
23242,and osteopathy with,0.0,1.0,Not Significant
23243,spine revealed,0.027730329365850532,0.8677443925184667,Not Significant
23244,about 20 cigarettes,0.027730329365850532,0.8677443925184667,Not Significant
23245,l5 on s1,0.0,1.0,Not Significant
23246,the left triceps,0.0,1.0,Not Significant
23247,right l5 dorsal,0.027730329365850532,0.8677443925184667,Not Significant
23248,felt intense pain,0.027730329365850532,0.8677443925184667,Not Significant
23249,up with her,0.032625027502427045,0.8566627205208284,Not Significant
23250,noted at my,0.0,1.0,Not Significant
23251,like tramadol,0.0,1.0,Not Significant
23252,left ehl power,0.0,1.0,Not Significant
23253,as the lack,0.0,1.0,Not Significant
23254,does not get,0.0,1.0,Not Significant
23255,fiorinal and imitrex,0.0,1.0,Not Significant
23256,decrease of internal,0.0,1.0,Not Significant
23257,he can walk,0.23403653161881685,0.6285468203166699,Not Significant
23258,moderate left lateral,0.027730329365850532,0.8677443925184667,Not Significant
23259,there tends to,0.7160326337107611,0.39744836874090006,Not Significant
23260,anesthesia his,0.0,1.0,Not Significant
23261,for his lower,0.08388136974151478,0.7721048177986278,Not Significant
23262,left arm,0.0,1.0,Not Significant
23263,february his condition,0.027730329365850532,0.8677443925184667,Not Significant
23264,includes mi,0.027730329365850532,0.8677443925184667,Not Significant
23265,2 tab qhs,0.027730329365850532,0.8677443925184667,Not Significant
23266,therapy or chiropractic,0.0,1.0,Not Significant
23267,having fallen in,0.0,1.0,Not Significant
23268,weeks given,0.0,1.0,Not Significant
23269,has had hip,0.0,1.0,Not Significant
23270,changes we had,0.0,1.0,Not Significant
23271,have recommended a,0.0,1.0,Not Significant
23272,ago as a,0.0,1.0,Not Significant
23273,working he enjoys,0.0,1.0,Not Significant
23274,as the web,0.027730329365850532,0.8677443925184667,Not Significant
23275,occasions massage and,0.0,1.0,Not Significant
23276,infarction requiring,0.027730329365850532,0.8677443925184667,Not Significant
23277,should she,0.0,1.0,Not Significant
23278,to degenerative changes,0.08388136974151478,0.7721048177986278,Not Significant
23279,of bony injury,0.0,1.0,Not Significant
23280,is marked left,0.0,1.0,Not Significant
23281,wish to pursue,0.0,1.0,Not Significant
23282,perineal numbness exercises,0.0,1.0,Not Significant
23283,right negative no,0.0,1.0,Not Significant
23284,noted in both,0.027730329365850532,0.8677443925184667,Not Significant
23285,tid his health,0.0,1.0,Not Significant
23286,order it,0.0,1.0,Not Significant
23287,clonus hoffman sign,0.0,1.0,Not Significant
23288,we seek this,0.027730329365850532,0.8677443925184667,Not Significant
23289,mri investigation i,0.0,1.0,Not Significant
23290,may be compromising,0.027730329365850532,0.8677443925184667,Not Significant
23291,performed in,0.1733365974882891,0.6771633336987573,Not Significant
23292,a primary,0.0,1.0,Not Significant
23293,and in view,0.027730329365850532,0.8677443925184667,Not Significant
23294,impingement smith has,0.0,1.0,Not Significant
23295,broker the,0.0,1.0,Not Significant
